dateRep,day,month,year,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,type,counts
15/05/2022,15,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/05/2022,14,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/05/2022,13,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/05/2022,12,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/05/2022,11,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
10/05/2022,10,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
09/05/2022,9,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
08/05/2022,8,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
07/05/2022,7,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
06/05/2022,6,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/05/2022,5,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
04/05/2022,4,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/05/2022,3,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/05/2022,2,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/05/2022,1,5,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/04/2022,30,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
29/04/2022,29,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/04/2022,28,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/04/2022,27,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
26/04/2022,26,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
25/04/2022,25,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/04/2022,24,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
23/04/2022,23,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/04/2022,22,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
21/04/2022,21,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
20/04/2022,20,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/04/2022,19,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
18/04/2022,18,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/04/2022,17,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/04/2022,16,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
15/04/2022,15,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/04/2022,14,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
13/04/2022,13,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
12/04/2022,12,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
11/04/2022,11,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
10/04/2022,10,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
09/04/2022,9,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
08/04/2022,8,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
07/04/2022,7,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
06/04/2022,6,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
05/04/2022,5,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
04/04/2022,4,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
03/04/2022,3,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
02/04/2022,2,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
01/04/2022,1,4,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
31/03/2022,31,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
30/03/2022,30,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
29/03/2022,29,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/03/2022,28,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
27/03/2022,27,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
26/03/2022,26,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
25/03/2022,25,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
24/03/2022,24,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
23/03/2022,23,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
22/03/2022,22,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
21/03/2022,21,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,4
20/03/2022,20,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
19/03/2022,19,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
18/03/2022,18,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
17/03/2022,17,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/03/2022,16,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
15/03/2022,15,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
14/03/2022,14,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
13/03/2022,13,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
12/03/2022,12,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/03/2022,11,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/03/2022,10,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
09/03/2022,9,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,4
08/03/2022,8,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
07/03/2022,7,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
06/03/2022,6,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
05/03/2022,5,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
04/03/2022,4,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/03/2022,3,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/03/2022,2,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
01/03/2022,1,3,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
28/02/2022,28,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/02/2022,27,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
26/02/2022,26,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
25/02/2022,25,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/02/2022,24,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
23/02/2022,23,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/02/2022,22,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
21/02/2022,21,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
20/02/2022,20,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
19/02/2022,19,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
18/02/2022,18,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/02/2022,17,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/02/2022,16,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
15/02/2022,15,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/02/2022,14,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
13/02/2022,13,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
12/02/2022,12,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
11/02/2022,11,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
10/02/2022,10,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
09/02/2022,9,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
08/02/2022,8,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
07/02/2022,7,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
06/02/2022,6,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
05/02/2022,5,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
04/02/2022,4,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,4
03/02/2022,3,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
02/02/2022,2,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/02/2022,1,2,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
31/01/2022,31,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
30/01/2022,30,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
29/01/2022,29,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
28/01/2022,28,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
27/01/2022,27,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
26/01/2022,26,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
25/01/2022,25,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
24/01/2022,24,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/01/2022,23,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
22/01/2022,22,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
21/01/2022,21,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/01/2022,20,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
19/01/2022,19,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
18/01/2022,18,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
17/01/2022,17,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
16/01/2022,16,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
15/01/2022,15,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
14/01/2022,14,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/01/2022,13,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
12/01/2022,12,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
11/01/2022,11,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/01/2022,10,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
09/01/2022,9,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,4
08/01/2022,8,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
07/01/2022,7,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,3
06/01/2022,6,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/01/2022,5,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
04/01/2022,4,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,2
03/01/2022,3,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/01/2022,2,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
01/01/2022,1,1,2022,Luxembourg,LU,LUX,626108,Europe,deaths,1
31/12/2021,31,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/12/2021,30,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
29/12/2021,29,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
28/12/2021,28,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
27/12/2021,27,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/12/2021,26,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
25/12/2021,25,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
24/12/2021,24,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
23/12/2021,23,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/12/2021,22,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
21/12/2021,21,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
20/12/2021,20,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
19/12/2021,19,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
18/12/2021,18,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
17/12/2021,17,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/12/2021,16,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
15/12/2021,15,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
14/12/2021,14,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/12/2021,13,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
12/12/2021,12,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/12/2021,11,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
10/12/2021,10,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
09/12/2021,9,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
08/12/2021,8,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
07/12/2021,7,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
06/12/2021,6,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
05/12/2021,5,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
04/12/2021,4,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
03/12/2021,3,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
02/12/2021,2,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
01/12/2021,1,12,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
30/11/2021,30,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
29/11/2021,29,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
28/11/2021,28,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
27/11/2021,27,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,4
26/11/2021,26,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
25/11/2021,25,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
24/11/2021,24,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
23/11/2021,23,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/11/2021,22,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/11/2021,21,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/11/2021,20,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/11/2021,19,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
18/11/2021,18,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/11/2021,17,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
16/11/2021,16,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
15/11/2021,15,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/11/2021,14,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
13/11/2021,13,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
12/11/2021,12,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/11/2021,11,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
10/11/2021,10,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
09/11/2021,9,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
08/11/2021,8,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
07/11/2021,7,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
06/11/2021,6,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/11/2021,5,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,3
04/11/2021,4,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/11/2021,3,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/11/2021,2,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/11/2021,1,11,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
31/10/2021,31,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
30/10/2021,30,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
29/10/2021,29,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
28/10/2021,28,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/10/2021,27,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/10/2021,26,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
25/10/2021,25,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/10/2021,24,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/10/2021,23,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/10/2021,22,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/10/2021,21,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/10/2021,20,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/10/2021,19,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
18/10/2021,18,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/10/2021,17,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/10/2021,16,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
15/10/2021,15,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/10/2021,14,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
13/10/2021,13,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/10/2021,12,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/10/2021,11,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/10/2021,10,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
09/10/2021,9,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
08/10/2021,8,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
07/10/2021,7,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
06/10/2021,6,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/10/2021,5,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
04/10/2021,4,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/10/2021,3,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/10/2021,2,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/10/2021,1,10,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/09/2021,30,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
29/09/2021,29,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/09/2021,28,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/09/2021,27,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/09/2021,26,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
25/09/2021,25,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/09/2021,24,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/09/2021,23,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/09/2021,22,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/09/2021,21,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/09/2021,20,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
19/09/2021,19,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
18/09/2021,18,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/09/2021,17,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
16/09/2021,16,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
15/09/2021,15,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/09/2021,14,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/09/2021,13,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/09/2021,12,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/09/2021,11,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/09/2021,10,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
09/09/2021,9,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
08/09/2021,8,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
07/09/2021,7,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
06/09/2021,6,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/09/2021,5,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
04/09/2021,4,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
03/09/2021,3,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/09/2021,2,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/09/2021,1,9,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
31/08/2021,31,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/08/2021,30,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
29/08/2021,29,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/08/2021,28,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/08/2021,27,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/08/2021,26,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
25/08/2021,25,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/08/2021,24,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/08/2021,23,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/08/2021,22,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/08/2021,21,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/08/2021,20,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/08/2021,19,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
18/08/2021,18,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
17/08/2021,17,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
16/08/2021,16,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
15/08/2021,15,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/08/2021,14,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/08/2021,13,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/08/2021,12,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
11/08/2021,11,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/08/2021,10,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,2
09/08/2021,9,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
08/08/2021,8,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
07/08/2021,7,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
06/08/2021,6,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
05/08/2021,5,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
04/08/2021,4,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/08/2021,3,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
02/08/2021,2,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/08/2021,1,8,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
31/07/2021,31,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/07/2021,30,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
29/07/2021,29,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/07/2021,28,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/07/2021,27,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/07/2021,26,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
25/07/2021,25,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
24/07/2021,24,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/07/2021,23,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/07/2021,22,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/07/2021,21,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/07/2021,20,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/07/2021,19,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
18/07/2021,18,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/07/2021,17,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
16/07/2021,16,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
15/07/2021,15,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
14/07/2021,14,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/07/2021,13,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/07/2021,12,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/07/2021,11,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/07/2021,10,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
09/07/2021,9,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
08/07/2021,8,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
07/07/2021,7,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
06/07/2021,6,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
05/07/2021,5,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
04/07/2021,4,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
03/07/2021,3,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
02/07/2021,2,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
01/07/2021,1,7,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
30/06/2021,30,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
29/06/2021,29,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
28/06/2021,28,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
27/06/2021,27,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
26/06/2021,26,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
25/06/2021,25,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
24/06/2021,24,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
23/06/2021,23,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
22/06/2021,22,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
21/06/2021,21,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
20/06/2021,20,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
19/06/2021,19,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,1
18/06/2021,18,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
17/06/2021,17,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
16/06/2021,16,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
15/06/2021,15,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
14/06/2021,14,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
13/06/2021,13,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
12/06/2021,12,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
11/06/2021,11,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
10/06/2021,10,6,2021,Luxembourg,LU,LUX,626108,Europe,deaths,0
